frame,speed_kmh,steer_raw_nn,pid_steer,lane_error,steer_final,brake_raw,throttle_final,brake_final,steer_source
164,0.00,+0.0036,+0.0039,-0.0359,+0.0039,0.0013,0.6000,0.0013,pid
165,0.00,+0.0053,+0.0038,-0.0391,+0.0038,0.0014,0.6000,0.0014,pid
166,0.00,+0.0050,+0.0038,-0.0406,+0.0038,0.0014,0.6000,0.0014,pid
167,0.00,+0.0051,+0.0038,-0.0422,+0.0038,0.0014,0.6000,0.0014,pid
168,0.00,+0.0049,+0.0044,-0.0484,+0.0044,0.0013,0.6000,0.0013,pid
169,0.00,+0.0057,+0.0021,-0.0328,+0.0021,0.0015,0.6000,0.0015,pid
170,0.00,+0.0037,+0.0043,-0.0406,+0.0043,0.0013,0.6000,0.0013,pid
171,0.00,+0.0055,+0.0040,-0.0437,+0.0040,0.0015,0.6000,0.0015,pid
172,0.00,+0.0046,+0.0036,-0.0422,+0.0036,0.0012,0.6000,0.0012,pid
173,0.00,+0.0050,+0.0035,-0.0406,+0.0035,0.0014,0.6000,0.0014,pid
174,0.00,+0.0049,+0.0038,-0.0422,+0.0038,0.0014,0.6000,0.0014,pid
175,0.00,+0.0050,+0.0042,-0.0469,+0.0042,0.0013,0.6000,0.0013,pid
176,0.00,+0.0050,+0.0037,-0.0453,+0.0037,0.0013,0.6000,0.0013,pid
177,0.00,+0.0046,+0.0027,-0.0359,+0.0027,0.0014,0.6000,0.0014,pid
178,0.00,+0.0039,+0.0042,-0.0422,+0.0042,0.0012,0.6000,0.0012,pid
179,0.00,+0.0051,+0.0039,-0.0437,+0.0039,0.0014,0.6000,0.0014,pid
180,0.00,+0.0048,+0.0039,-0.0453,+0.0039,0.0014,0.6000,0.0014,pid
181,0.00,+0.0047,+0.0034,-0.0422,+0.0034,0.0014,0.6000,0.0014,pid
182,0.00,+0.0047,+0.0039,-0.0437,+0.0039,0.0014,0.6000,0.0014,pid
183,0.00,+0.0051,+0.0034,-0.0406,+0.0034,0.0014,0.6000,0.0014,pid
184,0.00,+0.0047,+0.0047,-0.0500,+0.0047,0.0013,0.6000,0.0013,pid
185,0.00,+0.0051,+0.0027,-0.0391,+0.0027,0.0013,0.6000,0.0013,pid
186,0.00,+0.0037,+0.0038,-0.0406,+0.0038,0.0014,0.6000,0.0014,pid
187,0.00,+0.0055,+0.0042,-0.0453,+0.0042,0.0014,0.6000,0.0014,pid
188,0.00,+0.0048,+0.0027,-0.0359,+0.0027,0.0013,0.6000,0.0013,pid
189,0.00,+0.0042,+0.0038,-0.0391,+0.0038,0.0014,0.6000,0.0014,pid
190,0.00,+0.0049,+0.0039,-0.0422,+0.0039,0.0013,0.6000,0.0013,pid
191,0.00,+0.0049,+0.0039,-0.0437,+0.0039,0.0013,0.6000,0.0013,pid
192,0.00,+0.0050,+0.0036,-0.0422,+0.0036,0.0014,0.6000,0.0014,pid
193,0.00,+0.0053,+0.0037,-0.0422,+0.0037,0.0013,0.6000,0.0013,pid
194,0.00,+0.0046,+0.0039,-0.0437,+0.0039,0.0014,0.6000,0.0014,pid
195,0.00,+0.0048,+0.0037,-0.0437,+0.0037,0.0012,0.6000,0.0012,pid
